gene_id	gene_name	gene_type	param	colors	labels	module	kme
ENSG00000135373.13	EHF	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6873154394795778
ENSG00000135424.18	ITGA7	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7872701898721651
ENSG00000135426.16	TESPA1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9158615380736853
ENSG00000135454.14	B4GALNT1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.4778933259966587
ENSG00000135480.16	KRT7	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3509764782892322
ENSG00000135519.8	KCNH3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.012547977455820647
ENSG00000135643.5	KCNMB4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5204325938202047
ENSG00000135919.14	SERPINE2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.557634380572101
ENSG00000135925.9	WNT10A	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.3870470911415456
ENSG00000135929.9	CYP27A1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6130327819144479
ENSG00000135960.10	EDAR	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.44671056285019534
ENSG00000136010.14	ALDH1L2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4766624508405835
ENSG00000136114.17	THSD1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7569373271474058
ENSG00000136155.17	SCEL	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.8159447153558788
ENSG00000136167.15	LCP1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.825081129457806
ENSG00000136231.14	IGF2BP3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.3626503649847374
ENSG00000136235.17	GPNMB	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3680925165584092
ENSG00000136244.12	IL6	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.027650249084428122
ENSG00000136250.12	AOAH	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8109225438291273
ENSG00000136274.9	NACAD	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4587458606980608
ENSG00000136367.14	ZFHX2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6142851224678012
ENSG00000136383.7	ALPK3	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7500447971933526
ENSG00000136514.3	RTP4	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.42935131073475175
ENSG00000136541.15	ERMN	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.41798097652239574
ENSG00000136542.9	GALNT5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4324653948127403
ENSG00000136688.11	IL36G	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6947118680396688
ENSG00000136689.19	IL1RN	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7474379156415121
ENSG00000136695.15	IL36RN	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.8478494518006348
ENSG00000136943.11	CTSV	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5584031432903077
ENSG00000136960.13	ENPP2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7551466213547956
ENSG00000136999.5	CCN3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.490425325499888
ENSG00000137033.11	IL33	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.24311629166453635
ENSG00000137077.8	CCL21	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4196954459521862
ENSG00000137078.9	SIT1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8891552901709379
ENSG00000137101.13	CD72	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7891454148788588
ENSG00000137198.10	GMPR	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4292708385301309
ENSG00000137265.15	IRF4	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.858989425221776
ENSG00000137285.10	TUBB2B	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.02354335845098563
ENSG00000137440.5	FGFBP1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5261109666919566
ENSG00000137491.15	SLCO2B1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8505724287991406
ENSG00000137558.9	PI15	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4778579737979021
ENSG00000137571.11	SLCO5A1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.6693776124570915
ENSG00000137573.14	SULF1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8795562605816137
ENSG00000137628.17	DDX60	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.4338807240735328
ENSG00000137642.13	SORL1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.2963919536285751
ENSG00000137648.19	TMPRSS4	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7087012616957853
ENSG00000137673.9	MMP7	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.44514512660561883
ENSG00000137709.10	POU2F3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5385755629290528
ENSG00000137745.12	MMP13	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.679431949547852
ENSG00000137747.16	TMPRSS13	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6033325877745823
ENSG00000137801.11	THBS1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6918855750910895
ENSG00000137809.17	ITGA11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8698205773166026
ENSG00000137819.14	PAQR5	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6767226538530924
ENSG00000137825.11	ITPKA	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6835349615899703
ENSG00000137868.19	STRA6	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.066121155425393
ENSG00000137872.17	SEMA6D	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5199624404749138
ENSG00000137875.4	BCL2L10	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.3005791764006945
ENSG00000137878.17	GCOM1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7528613157268489
ENSG00000137941.17	TTLL7	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3328485167650583
ENSG00000137959.16	IFI44L	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4476154566227934
ENSG00000137960.6	GIPC2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.37241777567471573
ENSG00000137965.11	IFI44	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.4942722293526143
ENSG00000137968.16	SLC44A5	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.38367653643515087
ENSG00000137975.8	CLCA2	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.692423980822052
ENSG00000138030.13	KHK	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7200758868026982
ENSG00000138061.12	CYP1B1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5893515852561266
ENSG00000138080.14	EMILIN1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.894437239768288
ENSG00000138131.4	LOXL4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6214490216780905
ENSG00000138135.7	CH25H	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4447564735207295
ENSG00000138311.18	ZNF365	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4911390507145989
ENSG00000138336.9	TET1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.45400783876841755
ENSG00000138356.14	AOX1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4742395794635935
ENSG00000138449.11	SLC40A1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6088083273588686
ENSG00000138587.6	MNS1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.36635213126283944
ENSG00000138639.18	ARHGAP24	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.652905123577572
ENSG00000138642.15	HERC6	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3280469855074048
ENSG00000138646.9	HERC5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4123471373415707
ENSG00000138678.11	GPAT3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.43414121983397636
ENSG00000138685.17	FGF2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5186775758271074
ENSG00000138696.11	BMPR1B	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.46407346604107247
ENSG00000138722.10	MMRN1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.45749879988891395
ENSG00000138755.6	CXCL9	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7544933684518688
ENSG00000138759.19	FRAS1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5763979860300813
ENSG00000138772.13	ANXA3	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4306933408215034
ENSG00000138798.13	EGF	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4452873565931001
ENSG00000138829.12	FBN2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.34651243774855645
ENSG00000138944.8	SHISAL1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6912705356843234
ENSG00000139044.12	B4GALNT3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.6267444756159213
ENSG00000139055.7	ERP27	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.15191280866327703
ENSG00000139193.4	CD27	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.87955413372811
ENSG00000139209.16	SLC38A4	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5396175488464663
ENSG00000139211.7	AMIGO2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.7568371304613484
ENSG00000139329.5	LUM	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7489656031776372
ENSG00000139547.7	RDH16	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.42564558779618583
ENSG00000139626.16	ITGB7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7615768821017692
ENSG00000139629.16	GALNT6	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7520110680387645
ENSG00000139714.12	MORN3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4865662702228998
ENSG00000139737.22	SLAIN1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6514098945392544
ENSG00000139946.10	PELI2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5882738509032381
ENSG00000139970.17	RTN1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6380081555003079
ENSG00000139971.15	ARMH4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7102932472287528
ENSG00000139988.10	RDH12	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.8049976441785625
ENSG00000140057.9	AK7	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5618804508257107
ENSG00000140105.18	WARS1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4570945530030666
ENSG00000140274.14	DUOXA2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6857555535629488
ENSG00000140279.13	DUOX2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6999029385729445
ENSG00000140284.11	SLC27A2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5791509697403804
ENSG00000140287.11	HDC	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.5336673583913658
ENSG00000140297.13	GCNT3	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6383239519986961
ENSG00000140379.9	BCL2A1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6541342182035255
ENSG00000140519.14	RHCG	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5838472332420661
ENSG00000140600.17	SH3GL3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.2646183036699016
ENSG00000140807.7	NKD1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6558224797899482
ENSG00000140937.14	CDH11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8472028775643982
ENSG00000140945.17	CDH13	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6653356627545651
ENSG00000140961.14	OSGIN1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.30119035301942204
ENSG00000140968.11	IRF8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9563970015777552
ENSG00000140986.8	RPL3L	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4873130134957339
ENSG00000141293.16	SKAP1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8122368183585796
ENSG00000141404.17	GNAL	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.0596365249219327
ENSG00000141579.7	ZNF750	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6546171868184119
ENSG00000141622.14	RNF165	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6989311545579963
ENSG00000141756.19	FKBP10	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6412964079081092
ENSG00000141854.9	MISP3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5408320683603061
ENSG00000141968.8	VAV1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8238267747876631
ENSG00000142149.9	HUNK	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.662898975239585
ENSG00000142156.15	COL6A1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8206390830845276
ENSG00000142173.16	COL6A2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8154058991860648
ENSG00000142178.9	SIK1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.15572170179550326
ENSG00000142185.16	TRPM2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3454588427780525
ENSG00000142224.17	IL19	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.40587004560310996
ENSG00000142494.13	SLC47A1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5218485267170686
ENSG00000142512.15	SIGLEC10	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9010759252566232
ENSG00000142549.9	IGLON5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3810757951553703
ENSG00000142552.8	RCN3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6897691124468842
ENSG00000142583.18	SLC2A5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5137222342117126
ENSG00000142619.4	PADI3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.15979905326298613
ENSG00000142621.19	FHAD1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3056971489892985
ENSG00000142623.11	PADI1	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.47837412929665407
ENSG00000142661.19	MYOM3	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5331058134659262
ENSG00000142798.20	HSPG2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6482307377901562
ENSG00000142910.16	TINAGL1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.36346667585983267
ENSG00000143119.14	CD53	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9579070065100124
ENSG00000143184.5	XCL1	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.30669904828322353
ENSG00000143248.13	RGS5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6314149724966429
ENSG00000143297.19	FCRL5	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.9677161261591625
ENSG00000143320.9	CRABP2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5886286145024766
ENSG00000143341.12	HMCN1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8129803154463022
ENSG00000143365.19	RORC	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3422692067496257
ENSG00000143369.15	ECM1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5290020326127891
ENSG00000143375.15	CGN	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7191946652512321
ENSG00000143382.15	ADAMTSL4	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4986211529106749
ENSG00000143387.14	CTSK	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8580047665138859
ENSG00000143416.21	SELENBP1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5278138215155846
ENSG00000143494.15	VASH2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.683823379731434
ENSG00000143502.15	SUSD4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7102084053260174
ENSG00000143536.7	CRNN	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6431704211750753
ENSG00000143546.10	S100A8	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7509542027340212
ENSG00000143556.9	S100A7	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7580743432224859
ENSG00000143631.11	FLG	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6367621105839474
ENSG00000143632.14	ACTA1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8301591353175326
ENSG00000143845.15	ETNK2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6347494516949727
ENSG00000143847.15	PPFIA4	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.4437318073561054
ENSG00000143850.16	PLEKHA6	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3125604901899468
ENSG00000143851.15	PTPN7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7861510365178351
ENSG00000143882.12	ATP6V1C2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.4909813346732125
ENSG00000144063.4	MALL	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6386219509066796
ENSG00000144115.17	THNSL2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.1735445020095281
ENSG00000144218.19	AFF3	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.6468657565845253
ENSG00000144355.15	DLX1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5587973186692474
ENSG00000144366.16	GULP1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6296755181730884
ENSG00000144452.15	ABCA12	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7092028887337719
ENSG00000144476.6	ACKR3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.3321524857624011
ENSG00000144596.13	GRIP2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4120556848723747
ENSG00000144648.16	ACKR2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6550022286263132
ENSG00000144681.10	STAC	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.40643844095149906
ENSG00000144712.12	CAND2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5577147001781346
ENSG00000144810.16	COL8A1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8793151148433581
ENSG00000144837.9	PLA1A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6936571240898753
ENSG00000144935.15	TRPC1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5120641478735184
ENSG00000145103.15	ILDR1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6931790959892757
ENSG00000145113.22	MUC4	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7319657908753235
ENSG00000145147.20	SLIT2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6392143770901819
ENSG00000145244.12	CORIN	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7036116122843902
ENSG00000145283.8	SLC10A6	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6407882898870526
ENSG00000145287.11	PLAC8	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6719198975870336
ENSG00000145335.17	SNCA	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.16707851738721277
ENSG00000145362.20	ANK2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7122826951015936
ENSG00000145423.5	SFRP2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8558616335117903
ENSG00000145506.14	NKD2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.518929291660784
ENSG00000145649.8	GZMA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7590979639347227
ENSG00000145703.16	IQGAP2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.742619464404081
ENSG00000145777.15	TSLP	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.10029672828311051
ENSG00000145824.13	CXCL14	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5386121776181598
ENSG00000145879.11	SPINK7	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7454288321320968
ENSG00000145908.12	ZNF300	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.4522839627692613
ENSG00000145934.16	TENM2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6189045047359859
ENSG00000146070.17	PLA2G7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7984427568819134
ENSG00000146122.17	DAAM2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8775566162964683
ENSG00000146147.15	MLIP	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4981500710705773
ENSG00000146197.9	SCUBE3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6682880728791909
ENSG00000146233.8	CYP39A1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5782753849888789
ENSG00000146267.12	FAXC	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6950232798614652
ENSG00000146411.6	SLC2A12	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.10041961660804945
ENSG00000146477.6	SLC22A3	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6291132024100425
ENSG00000146555.19	SDK1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.558875457504001
ENSG00000146592.17	CREB5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.37442008546991223
ENSG00000146674.15	IGFBP3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3007378028240361
ENSG00000146839.19	ZAN	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.18720211280109036
ENSG00000147036.12	LANCL3	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.41989069624474895
ENSG00000147100.11	SLC16A2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6743403304486331
ENSG00000147138.3	GPR174	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9232798633215586
ENSG00000147168.13	IL2RG	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8716647316295885
ENSG00000147180.17	ZNF711	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7039938571754663
ENSG00000147231.14	RADX	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.39496503861042087
ENSG00000147509.14	RGS20	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7328928886442683
ENSG00000147676.14	MAL2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5614362599673051
ENSG00000147689.16	FAM83A	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7061086462250799
ENSG00000147697.9	GSDMC	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6779972895016941
ENSG00000147883.12	CDKN2B	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.2987304513875997
ENSG00000147889.18	CDKN2A	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.17777815184576357
ENSG00000148053.17	NTRK2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7754236997605595
ENSG00000148082.10	SHC3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5308072307725075
ENSG00000148219.17	ASTN2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.456645037666478
ENSG00000148346.12	LCN2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.679953223325081
ENSG00000148468.17	FAM171A1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.713970713157008
ENSG00000148600.15	CDHR1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.3909265046617849
ENSG00000148680.16	HTR7	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.7161850472717768
ENSG00000148848.14	ADAM12	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8316983505292702
ENSG00000149043.16	SYT8	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-4.361401877377408e-4
ENSG00000149090.12	PAMR1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5622924571149053
ENSG00000149131.17	SERPING1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6452687287690065
ENSG00000149243.16	KLHL35	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.36117540397118386
ENSG00000149294.17	NCAM1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8040673044150619
ENSG00000149380.12	P4HA3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7935207160202388
ENSG00000149451.18	ADAM33	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6446947855589495
ENSG00000149534.9	MS4A2	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.587565488275616
ENSG00000149557.14	FEZ1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5976385612827592
ENSG00000149591.17	TAGLN	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7550397572067845
ENSG00000149596.7	JPH2	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.5904761728754485
ENSG00000149633.12	KIAA1755	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7766803385602217
ENSG00000149809.16	TM7SF2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5998561643956032
